Result Time,Granularity Period,Object Name,Reliability,Location Update Requests,LUSR,LUSR_denom,LUSR_nom,Number of First Pagings to A Interface,Number of First Paging Responses from A Interface,Number of Repeated Paging Responses from A Interface,Paging_Success_Rates,Paging_Success_Rates_Denom,Paging_Success_Rates_Nom,Successful Location Updates During Roaming,Successful Location Updates in the VLR
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC4-LAI2, SAI=641010A3C",Reliable,36055,99.26799999999999,36055,35791,0,1,0,98.963,15335,15176,517,35274
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC4-LAI1, SAI=641010A32",Reliable,9959,92.84100000000001,9959,9246,0,0,0,98.723,8143,8039,301,8945
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC3-LAI1, SAI=641010A28",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC9-LAI1, SAI=641010960",Reliable,15274,90.428,15274,13812,0,0,0,98.99,12964,12833,465,13347
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC3_LAI3, SAI=6410107ED",Reliable,14320,89.015,14320,12747,0,0,0,99.05799999999999,13276,13151,580,12167
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC3-LAI2, SAI=6410107E9",Reliable,19968,96.399,19968,19249,0,0,0,98.81,15714,15527,618,18631
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MKHRNC01_5, SAI=641011266",Reliable,54771,99.54,54771,54519,0,0,1,97.93299999999999,11032,10804,979,53540
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MKHRNC01_4, SAI=64101125C",Reliable,51164,99.236,51164,50773,0,0,0,98.456,6216,6120,799,49974
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHRNC6_LAI3, SAI=641011216",Reliable,38373,98.64,38373,37851,0,0,0,99.055,11425,11317,357,37494
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHRNC6_LAI2, SAI=64101120C",Reliable,64732,99.501,64732,64409,0,0,0,98.557,12201,12025,689,63720
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC12_LAI3, SAI=641010FB6",Reliable,16313,97.48100000000001,16313,15902,0,0,0,98.954,11286,11168,367,15535
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC12_LAI2, SAI=641010FB4",Reliable,27612,99.163,27612,27381,0,0,0,97.76100000000001,7058,6900,447,26934
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=RWHRNC5-LAI1, SAI=641010E10",Reliable,48318,99.865,48318,48253,0,0,0,97.59200000000001,4485,4377,893,47360
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MLHRNC1-LAI1, SAI=641010DAC",Reliable,39960,99.374,39960,39710,0,0,0,98.575,8073,7958,595,39115
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=LRZRNC_LAI1, SAI=641010ABE",Reliable,59202,99.346,59202,58815,0,0,0,98.398,11485,11301,1780,57035
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MDZRNC-LAI1, SAI=641010AA0",Reliable,27638,98.03200000000001,27638,27094,0,0,0,98.389,4036,3971,702,26392
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC2_LAI5, GCI=641011B9F",Reliable,10539,95.749,10539,10091,3979,3792,123,97.664,4452,4348,1033,9058
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC2_LAI4, GCI=641011B9E",Reliable,15675,96.249,15675,15087,4748,4489,167,97.555,5112,4987,1789,13298
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC2_LAI3, GCI=641011B9D",Reliable,8217,96.62899999999999,8217,7940,2861,2698,90,96.51700000000001,3158,3048,1339,6601
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC2_LAI1, GCI=641011B9B",Reliable,19807,91.821,19807,18187,4762,4511,138,97.214,5169,5025,1789,16398
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI5, GCI=641011B9A",Reliable,9656,96.023,9656,9272,3063,2949,79,98.219,3369,3309,920,8352
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI4, GCI=641011B98",Reliable,15902,93.07,15902,14800,5360,5167,134,98.16799999999999,6112,6000,943,13857
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI3, GCI=641011B97",Reliable,11269,97.96799999999999,11269,11040,3163,2948,143,96.70299999999999,3427,3314,2033,9007
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI2, GCI=641011B96",Reliable,11703,97.146,11703,11369,3792,3580,145,97.42399999999999,4193,4085,1442,9927
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI1, GCI=641011B95",Reliable,8517,96.11399999999999,8517,8186,2514,2379,76,96.87299999999999,2782,2695,1065,7121
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MLHBSC1-LAI-1, GCI=64101177C",Reliable,20699,95.57,20699,19782,6237,5963,191,98.024,6831,6696,1769,18013
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MLHBSC5-LAI1, GCI=64101177B",Reliable,28874,92.12799999999999,28874,26601,6455,6001,213,95.679,6897,6599,3857,22744
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC04_LAI3, GCI=641011453",Reliable,11013,95.596,11013,10528,3158,3018,77,97.175,3646,3543,1080,9448
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC04_LAI2, GCI=641011452",Reliable,9522,90.17,9522,8586,3370,3237,95,98.17399999999999,3943,3871,702,7884
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC04_LAI1, GCI=641011451",Reliable,13019,96.58200000000001,13019,12574,4216,4005,160,97.334,4764,4637,1822,10752
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI9, GCI=641010FB0",Reliable,13009,97.24799999999999,13009,12651,3992,3879,91,98.779,4587,4531,934,11717
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI8, GCI=641010FAE",Reliable,12493,91.715,12493,11458,3974,3892,86,99.23200000000001,4817,4780,456,11002
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI7, GCI=641010FAD",Reliable,12595,94.29899999999999,12595,11877,3744,3658,71,98.715,4437,4380,609,11268
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI6, GCI=641010FAC",Reliable,11628,94.444,11628,10982,4266,4165,75,98.895,4976,4921,361,10621
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC6-LAI1, GCI=6410108FC",Reliable,13155,92.155,13155,12123,4146,4063,73,99.042,4906,4859,328,11795
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=WAZB01-LAI4, GCI=6410104ED",Reliable,12664,96.281,12664,12193,3631,3356,207,96.84,3829,3708,1934,10259
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=WAZB01-LAI3, GCI=6410104EC",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=WAZB01-LAI2, GCI=6410104DC",Reliable,16762,97.978,16762,16423,4692,4377,238,96.775,5023,4861,4138,12285
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=WAZB01-LAI1, GCI=6410104D8",Reliable,25531,92.92200000000001,25531,23724,7264,6785,371,97.40700000000001,7751,7550,4141,19583
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=LRZB01-LAI1, GCI=6410104C4",Reliable,22665,90.417,22665,20493,7420,6927,403,97.56200000000001,7958,7764,2866,17627
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MDZB01_LAI2, GCI=6410104BF",Reliable,15132,91.72,15132,13879,4029,3821,234,98.21,4580,4498,3061,10818
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MDZB01_LAI1, GCI=6410104BA",Reliable,19017,92.67,19017,17623,5610,5348,277,99.06200000000001,6288,6229,2218,15405
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MDZB02-LAI2, GCI=6410104B1",Reliable,4840,85.20700000000001,4840,4124,1061,999,62,97.79799999999999,1181,1155,798,3326
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MDZB02-LAI1, GCI=6410104B0",Reliable,26222,84.791,26222,22234,7295,6898,320,97.99799999999999,8243,8078,3063,19171
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=FPZB02-LAI4, GCI=6410104A9",Reliable,18555,93.18799999999999,18555,17291,5448,5144,240,97.242,6091,5923,4077,13214
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=FPZB02-LAI3, GCI=6410104A8",Reliable,12663,96.928,12663,12274,3428,3242,149,98.041,3676,3604,2595,9679
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=FPZB02-LAI2, GCI=6410104A7",Reliable,15790,95.199,15790,15032,4480,4275,167,98.00399999999999,4911,4813,3227,11805
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=FPZB02-LAI1, GCI=6410104A6",Reliable,13268,97.95,13268,12996,4108,3954,115,97.976,4546,4454,2358,10638
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=FPZB01_LAI4, GCI=641010482",Reliable,20144,93.96799999999999,20144,18929,5932,5689,203,98.23100000000001,6559,6443,2474,16455
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=FPZB01_LAI3, GCI=641010480",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=FPZB01-LAI2, GCI=64101047F",Reliable,26604,96.072,26604,25559,7290,6774,441,97.802,7871,7698,5374,20185
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=FPZB01-LAI1, GCI=64101047E",Reliable,15519,94.355,15519,14643,4657,4504,141,98.95299999999999,5160,5106,2190,12453
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=RWZB01-LAI3, GCI=64101046E",Reliable,15485,96.75200000000001,15485,14982,5939,5682,213,98.681,6369,6285,1594,13388
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=RWZB01-LAI1, GCI=64101046B",Reliable,16266,93.944,16266,15281,5085,4938,120,98.81,5547,5481,1629,13652
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=RWZB01-LAI2, GCI=64101046A",Reliable,11174,93.78,11174,10479,3285,3100,153,97.439,3592,3500,2536,7943
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=RWZB02-LAI1, GCI=64101044C",Reliable,29066,95.613,29066,27791,10119,9635,294,97.569,10820,10557,2143,25648
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=FPZRNC-LAI1, SAI=641010AC8",Reliable,99453,99.74700000000001,99453,99201,0,0,0,98.465,10229,10072,1635,97566
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC9-LAI2, SAI=641010961",Reliable,7623,90.45,7623,6895,0,0,0,98.51100000000001,4700,4630,232,6663
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC6-LAI2, GCI=6410108FD",Reliable,10940,94.49700000000001,10940,10338,3008,2873,107,98.501,3535,3482,387,9951
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC04_LAI4, GCI=641011454",Reliable,11897,96.19200000000001,11897,11444,4218,3839,243,95.34,4742,4521,2599,8845
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC6-LAI4, GCI=6410108FE",Reliable,20192,95.59700000000001,20192,19303,4596,4503,86,99.08,5324,5275,512,18791
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC6-LAI5, GCI=641010900",Reliable,9763,92.646,9763,9045,2526,2471,40,98.697,2992,2953,351,8694
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC9-LAI3, SAI=641010962",Reliable,2342,89.197,2342,2089,0,0,0,96.51,2006,1936,150,1939
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MLHRNC1-LAI2, SAI=641010DB6",Reliable,88939,99.501,88939,88495,0,0,0,98.62299999999999,13508,13322,906,87589
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC10-TEST_LAI, SAI=641010A50",Reliable,10829,97.331,10829,10540,0,0,0,99.12799999999999,10889,10794,342,10198
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC10-A52, SAI=641010A52",Reliable,8375,89.743,8375,7516,0,0,0,99.12700000000001,9166,9086,402,7114
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC10-A51, SAI=641010A51",Reliable,8598,93.615,8598,8049,0,0,0,98.875,11024,10900,354,7695
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI6, GCI=641011B99",Reliable,13602,97.125,13602,13211,3135,2916,131,96.23700000000001,3375,3248,2722,10489
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MLHBSC1-LAI_1, GCI=64101177D",Reliable,21685,94.12,21685,20410,5085,4723,165,95.279,5465,5207,3475,16935
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=RWZRNC-LAI3, SAI=641010A47",Reliable,81293,99.82700000000001,81293,81152,0,0,0,98.73,6692,6607,911,80241
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=FPZRNC-LAI3, SAI=641010AC9",Reliable,45032,99.838,45032,44959,0,0,0,98.38600000000001,4090,4024,1152,43807
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC5-LAI04, GCI=64101139A",Reliable,3444,88.29799999999999,3444,3041,492,475,15,98.302,648,637,164,2877
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC5-LAI06, GCI=64101139C",Reliable,4990,91.102,4990,4546,876,864,15,99.81700000000001,1092,1090,289,4257
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC5-LAI05, GCI=64101139B",Reliable,5904,90.413,5904,5338,1479,1437,31,98.65799999999999,1714,1691,264,5074
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MLHBSC1-LAI_5, GCI=64101177E",Reliable,19572,97.169,19572,19018,4941,4575,245,96.633,5257,5080,3384,15634
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC04_LAI3, GCI=641011455",Reliable,2955,97.09,2955,2869,1022,915,67,92.428,1149,1062,941,1928
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MDZRNC-LAI8, SAI=641010AAA",Reliable,64575,98.738,64575,63760,0,0,0,98.64200000000001,6332,6246,1014,62746
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI7, GCI=641011B93",Reliable,9511,96.383,9511,9167,2752,2645,76,98.04799999999999,3125,3064,898,8269
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI6, GCI=641011B94",Reliable,14514,95.294,14514,13831,4196,3941,164,97.258,4558,4433,2185,11646
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC15-LAI3, GCI=6410113A8",Reliable,14151,92.135,14151,13038,4157,4081,74,99.26799999999999,4918,4882,544,12494
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC15-LAI2, GCI=6410113A7",Reliable,10850,86.73700000000001,10850,9411,2596,2563,44,99.618,3139,3127,353,9058
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC15-LAI1, GCI=6410113A6",Reliable,12296,91.835,12296,11292,4058,3966,74,99.111,4837,4794,533,10759
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC11-LAI3, SAI=64101096C",Reliable,8605,96.665,8605,8318,0,0,0,99.006,12574,12449,310,8008
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC11-LAI2, SAI=64101096B",Reliable,7536,90.22,7536,6799,1,0,1,98.852,8272,8177,246,6553
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC11-LAI1, SAI=64101096A",Reliable,7136,85.74799999999999,7136,6119,0,0,0,98.665,7492,7392,279,5840
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC16-LAI3, GCI=641010908",Reliable,11311,91.495,11311,10349,2914,2872,36,99.15100000000001,3415,3386,396,9953
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC16-LAI2, GCI=641010907",Reliable,10973,93.675,10973,10279,2246,2204,46,99.509,2647,2634,332,9947
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC16-LAI1, GCI=641010906",Reliable,16268,94.695,16268,15405,4374,4288,77,99.273,5091,5054,587,14818
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=WAZR01_LAI1, SAI=641010A9B",Reliable,77180,99.611,77180,76880,0,0,0,98.286,9687,9521,1557,75323
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MDZR02_LAC1, SAI=641010AB4",Reliable,24263,99.37799999999999,24263,24112,0,0,0,98.82,4151,4102,584,23528
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MDZB01_LAI3, GCI=6410104AC",Reliable,14562,96.539,14562,14058,4984,4772,200,98.25200000000001,5606,5508,1780,12278
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MDZB01_LAI4, GCI=6410104AD",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MDZB01_LAI5, GCI=6410104AE",Reliable,14652,97.29,14652,14255,3688,3538,157,98.449,4192,4127,1904,12351
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MDZR02_LAC2, SAI=641010B2C",Reliable,90329,99.605,90329,89972,0,0,0,98.49700000000001,12643,12453,1464,88508
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=FPZR02_LAC1, SAI=641010ACD",Reliable,70644,99.78299999999999,70644,70491,0,0,0,98.67,5039,4972,1200,69291
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUMSC1-NULL BROADCAST LAI, GCI=64101FFFA",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHRNC6_LAI4, SAI=641011220",Reliable,37069,98.87799999999999,37069,36653,0,0,0,98.823,9089,8982,496,36157
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC3-LAI3, SAI=6410107EA",Reliable,17899,97.961,17899,17534,0,0,0,98.962,13584,13443,458,17076
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI8, GCI=641011B92",Reliable,11648,97.36399999999999,11648,11341,3299,3070,133,96.60700000000001,3596,3474,2023,9318
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC04_LAI5, GCI=641011456",Reliable,9723,96.555,9723,9388,2872,2699,118,96.854,3210,3109,1730,7658
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC4-LAI4, SAI=641010A4A",Reliable,35533,97.85799999999999,35533,34772,0,0,0,98.95700000000001,15143,14985,490,34282
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC4-LAI3, SAI=641010A49",Reliable,22522,97.891,22522,22047,1,0,1,98.885,12644,12503,555,21492
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC2_LAI6, GCI=641011B9C",Reliable,10341,96.60600000000001,10341,9990,3435,3153,186,96.025,3698,3551,2112,7878
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC10-A53, SAI=641010A53",Reliable,8336,91.447,8336,7623,0,0,0,98.98899999999999,11769,11650,484,7139
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MLHRNC1-LAI2, SAI=641010DB1",Reliable,58183,99.479,58183,57880,0,0,0,98.21799999999999,7069,6943,747,57133
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC5-LAI-TEST, GCI=641010079",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=RWHRNC5-LAI5, SAI=641010E1A",Reliable,34114,99.18799999999999,34114,33837,1,0,1,98.90899999999999,10270,10158,543,33294
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=FPZR02_LAC2, SAI=641010ACE",Reliable,47401,99.80799999999999,47401,47310,0,0,0,98.37,8038,7907,1060,46250
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC12_LAI1, SAI=641010A6E",Reliable,27101,97.531,27101,26432,0,0,0,98.603,10094,9953,521,25911
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MKHBSC17-LAI2, GCI=64101232A",Reliable,11441,97.221,11441,11123,3557,3360,137,96.913,3920,3799,1602,9521
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MKHBSC17-LAI1, GCI=641012329",Reliable,20131,95.86200000000001,20131,19298,6677,6365,240,97.83,7421,7260,2725,16573
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=RWHBSC14-LAI2, GCI=641010520",Reliable,12979,97.01100000000001,12979,12591,3109,2926,129,97.29700000000001,3367,3276,2360,10231
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=RWHBSC14-LAI1, GCI=64101051F",Reliable,24856,96.242,24856,23922,5839,5487,267,97.214,6461,6281,4856,19066
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC12-TEST_LAI2, SAI=641010A6F",Reliable,36303,99.006,36303,35942,1,0,1,98.87,14605,14440,731,35211
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI2, GCI=6410108A3",Reliable,9212,93.639,9212,8626,3062,2990,43,98.76799999999999,3572,3528,267,8359
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI1, GCI=6410108A2",Reliable,5796,91.839,5796,5323,1578,1552,28,99.264,1901,1887,243,5080
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MKHBSC17-LAI6, GCI=64101232E",Reliable,8340,96.96600000000001,8340,8087,2418,2302,79,97.055,2649,2571,1736,6351
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MKHBSC17-LAI5, GCI=64101232D",Reliable,12096,95.676,12096,11573,3066,2895,113,96.89299999999999,3347,3243,3348,8225
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MKHBSC17-LAI4, GCI=64101232C",Reliable,6378,96.723,6378,6169,2146,2023,88,97.007,2406,2334,1067,5102
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=MKHBSC17-LAI3, GCI=64101232B",Reliable,7831,95.837,7831,7505,3425,3354,57,98.81,3867,3821,462,7043
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=RWHBSC14-LAI4, GCI=641010522",Reliable,9518,96.365,9518,9172,2620,2488,102,97.90100000000001,2906,2845,1518,7654
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=RWHBSC14-LAI3, GCI=641010521",Reliable,10172,94.96700000000001,10172,9660,3773,3714,53,99.336,4220,4192,509,9151
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC08-LAI2, GCI=64101083F",Reliable,14124,87.801,14124,12401,3962,3898,57,99.198,4990,4950,513,11888
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC08-LAI1, GCI=64101083E",Reliable,9976,96.93299999999999,9976,9670,2679,2555,104,97.486,3063,2986,1563,8107
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=LRZB01-LAI2, GCI=6410104C5",Reliable,28141,93.88799999999999,28141,26421,7036,6788,171,97.961,7650,7494,7805,18616
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI3, GCI=6410108A4",Reliable,6661,93.124,6661,6203,1716,1677,38,99.18,2073,2056,392,5811
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI5, GCI=6410108A6",Reliable,9268,94.271,9268,8737,2496,2465,38,99.79899999999999,2981,2975,305,8432
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI4, GCI=6410108A5",Reliable,6181,95.696,6181,5915,1654,1627,24,99.32,1911,1898,213,5702
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC08-LAI4, GCI=641010841",Reliable,13846,90.68299999999999,13846,12556,3936,3831,94,98.916,4706,4655,617,11939
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC08-LAI3, GCI=641010840",Reliable,12123,94.696,12123,11480,4234,4136,84,99.053,4858,4812,529,10951
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC08-LAI5, GCI=641010842",Reliable,12760,96.113,12760,12264,3383,3298,73,98.65899999999999,3877,3825,1174,11090
2024-05-25 05:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC08-LAI6, GCI=641010843",Reliable,14420,95.645,14420,13792,4352,4186,119,97.82600000000001,5014,4905,1568,12224
2024-05-25 05:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC2_LAI5, GCI=641011B9F",Reliable,10417,96.17,10417,10018,4098,3912,117,97.51899999999999,4554,4441,896,9122
2024-05-25 05:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC2_LAI4, GCI=641011B9E",Reliable,15734,96.84100000000001,15734,15237,4773,4430,190,96.09700000000001,5175,4973,1642,13595
2024-05-25 05:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC2_LAI3, GCI=641011B9D",Reliable,8554,96.82,8554,8282,2832,2653,94,96.29299999999999,3156,3039,1257,7025
2024-05-25 05:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC2_LAI1, GCI=641011B9B",Reliable,19715,91.98100000000001,19715,18134,4794,4496,133,96.25200000000001,5149,4956,1689,16445
2024-05-25 05:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC1_LAI5, GCI=641011B9A",Reliable,9335,96.304,9335,8990,3078,2989,61,98.48299999999999,3428,3376,869,8121
2024-05-25 05:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC1_LAI4, GCI=641011B98",Reliable,15978,93.804,15978,14988,5441,5253,143,98.54799999999999,6198,6108,894,14094
2024-05-25 05:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC1_LAI3, GCI=641011B97",Reliable,11031,98.27799999999999,11031,10841,3049,2842,136,96.575,3358,3243,1906,8935
2024-05-25 05:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC1_LAI2, GCI=641011B96",Reliable,11610,97.726,11610,11346,3810,3611,160,97.943,4180,4094,1338,10008
2024-05-25 05:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC1_LAI1, GCI=641011B95",Reliable,8520,96.725,8520,8241,2541,2433,55,97.398,2806,2733,965,7276
